idx,class
7885,RightWhale
7886,RightWhale
7887,RightWhale
7888,NoWhale
7889,RightWhale
7890,RightWhale
7891,RightWhale
7892,RightWhale
7893,RightWhale
7894,NoWhale
7895,NoWhale
7896,RightWhale
7897,RightWhale
7898,RightWhale
7899,NoWhale
7900,RightWhale
7901,RightWhale
7902,NoWhale
7903,RightWhale
7904,RightWhale
7905,NoWhale
7906,RightWhale
7907,NoWhale
7908,RightWhale
7909,NoWhale
7910,RightWhale
7911,RightWhale
7912,NoWhale
7913,RightWhale
7914,RightWhale
7915,NoWhale
7916,NoWhale
7917,RightWhale
7918,NoWhale
7919,RightWhale
7920,NoWhale
7921,NoWhale
7922,NoWhale
7923,NoWhale
7924,RightWhale
7925,NoWhale
7926,NoWhale
7927,RightWhale
7928,RightWhale
7929,NoWhale
7930,NoWhale
7931,NoWhale
7932,NoWhale
7933,NoWhale
7934,NoWhale
7935,NoWhale
7936,RightWhale
7937,NoWhale
7938,RightWhale
7939,NoWhale
7940,RightWhale
7941,RightWhale
7942,RightWhale
7943,NoWhale
7944,NoWhale
7945,NoWhale
7946,RightWhale
7947,NoWhale
7948,RightWhale
7949,RightWhale
7950,RightWhale
7951,RightWhale
7952,NoWhale
7953,RightWhale
7954,RightWhale
7955,RightWhale
7956,RightWhale
7957,NoWhale
7958,NoWhale
7959,NoWhale
7960,RightWhale
7961,RightWhale
7962,NoWhale
7963,RightWhale
7964,NoWhale
7965,NoWhale
7966,NoWhale
7967,NoWhale
7968,RightWhale
7969,NoWhale
7970,RightWhale
7971,RightWhale
7972,NoWhale
7973,RightWhale
7974,RightWhale
7975,RightWhale
7976,RightWhale
7977,RightWhale
7978,NoWhale
7979,RightWhale
7980,RightWhale
7981,NoWhale
7982,NoWhale
7983,RightWhale
7984,NoWhale
7985,RightWhale
7986,NoWhale
7987,RightWhale
7988,NoWhale
7989,RightWhale
7990,NoWhale
7991,NoWhale
7992,NoWhale
7993,NoWhale
7994,RightWhale
7995,RightWhale
7996,NoWhale
7997,RightWhale
7998,RightWhale
7999,NoWhale
8000,NoWhale
8001,RightWhale
8002,NoWhale
8003,NoWhale
8004,NoWhale
8005,RightWhale
8006,NoWhale
8007,NoWhale
8008,RightWhale
8009,RightWhale
8010,NoWhale
8011,NoWhale
8012,NoWhale
8013,NoWhale
8014,RightWhale
8015,RightWhale
8016,RightWhale
8017,NoWhale
8018,RightWhale
8019,RightWhale
8020,NoWhale
8021,NoWhale
8022,RightWhale
8023,NoWhale
8024,RightWhale
8025,RightWhale
8026,NoWhale
8027,RightWhale
8028,RightWhale
8029,NoWhale
8030,RightWhale
8031,NoWhale
8032,RightWhale
8033,NoWhale
8034,RightWhale
8035,NoWhale
8036,NoWhale
8037,NoWhale
8038,NoWhale
8039,RightWhale
8040,RightWhale
8041,RightWhale
8042,RightWhale
8043,RightWhale
8044,RightWhale
8045,NoWhale
8046,NoWhale
8047,RightWhale
8048,RightWhale
8049,RightWhale
8050,RightWhale
8051,RightWhale
8052,NoWhale
8053,RightWhale
8054,RightWhale
8055,RightWhale
8056,RightWhale
8057,NoWhale
8058,NoWhale
8059,NoWhale
8060,RightWhale
8061,RightWhale
8062,NoWhale
8063,RightWhale
8064,RightWhale
8065,RightWhale
8066,NoWhale
8067,RightWhale
8068,RightWhale
8069,NoWhale
8070,RightWhale
8071,NoWhale
8072,NoWhale
8073,NoWhale
8074,NoWhale
8075,RightWhale
8076,NoWhale
8077,RightWhale
8078,NoWhale
8079,NoWhale
8080,NoWhale
8081,NoWhale
8082,RightWhale
8083,NoWhale
8084,NoWhale
8085,RightWhale
8086,NoWhale
8087,RightWhale
8088,RightWhale
8089,NoWhale
8090,NoWhale
8091,NoWhale
8092,RightWhale
8093,NoWhale
8094,NoWhale
8095,NoWhale
8096,NoWhale
8097,RightWhale
8098,RightWhale
8099,RightWhale
8100,NoWhale
8101,NoWhale
8102,NoWhale
8103,RightWhale
8104,NoWhale
8105,NoWhale
8106,NoWhale
8107,NoWhale
8108,RightWhale
8109,RightWhale
8110,RightWhale
8111,RightWhale
8112,NoWhale
8113,NoWhale
8114,RightWhale
8115,RightWhale
8116,NoWhale
8117,RightWhale
8118,NoWhale
8119,NoWhale
8120,RightWhale
8121,NoWhale
8122,RightWhale
8123,RightWhale
8124,NoWhale
8125,NoWhale
8126,NoWhale
8127,RightWhale
8128,RightWhale
8129,RightWhale
8130,NoWhale
8131,NoWhale
8132,NoWhale
8133,RightWhale
8134,NoWhale
8135,RightWhale
8136,RightWhale
8137,RightWhale
8138,RightWhale
8139,RightWhale
8140,NoWhale
8141,NoWhale
8142,NoWhale
8143,NoWhale
8144,RightWhale
8145,RightWhale
8146,RightWhale
8147,RightWhale
8148,NoWhale
8149,NoWhale
8150,NoWhale
8151,NoWhale
8152,RightWhale
8153,NoWhale
8154,RightWhale
8155,NoWhale
8156,NoWhale
8157,RightWhale
8158,RightWhale
8159,RightWhale
8160,RightWhale
8161,NoWhale
8162,RightWhale
8163,RightWhale
8164,NoWhale
8165,NoWhale
8166,RightWhale
8167,NoWhale
8168,RightWhale
8169,NoWhale
8170,RightWhale
8171,NoWhale
8172,NoWhale
8173,NoWhale
8174,RightWhale
8175,RightWhale
8176,NoWhale
8177,NoWhale
8178,RightWhale
8179,NoWhale
8180,NoWhale
8181,RightWhale
8182,NoWhale
8183,RightWhale
8184,RightWhale
8185,RightWhale
8186,NoWhale
8187,RightWhale
8188,NoWhale
8189,NoWhale
8190,NoWhale
8191,NoWhale
8192,RightWhale
8193,RightWhale
8194,NoWhale
8195,RightWhale
8196,RightWhale
8197,RightWhale
8198,RightWhale
8199,NoWhale
8200,NoWhale
8201,RightWhale
8202,NoWhale
8203,RightWhale
8204,NoWhale
8205,NoWhale
8206,RightWhale
8207,NoWhale
8208,RightWhale
8209,NoWhale
8210,RightWhale
8211,NoWhale
8212,NoWhale
8213,RightWhale
8214,RightWhale
8215,RightWhale
8216,RightWhale
8217,NoWhale
8218,NoWhale
8219,NoWhale
8220,RightWhale
8221,NoWhale
8222,RightWhale
8223,RightWhale
8224,RightWhale
8225,RightWhale
8226,NoWhale
8227,RightWhale
8228,RightWhale
8229,RightWhale
8230,RightWhale
8231,NoWhale
8232,RightWhale
8233,RightWhale
8234,NoWhale
8235,RightWhale
8236,RightWhale
8237,NoWhale
8238,RightWhale
8239,NoWhale
8240,NoWhale
8241,RightWhale
8242,NoWhale
8243,RightWhale
8244,NoWhale
8245,NoWhale
8246,RightWhale
8247,RightWhale
8248,RightWhale
8249,NoWhale
8250,NoWhale
8251,NoWhale
8252,RightWhale
8253,NoWhale
8254,RightWhale
8255,NoWhale
8256,NoWhale
8257,RightWhale
8258,RightWhale
8259,RightWhale
8260,RightWhale
8261,NoWhale
8262,RightWhale
8263,RightWhale
8264,NoWhale
8265,NoWhale
8266,NoWhale
8267,NoWhale
8268,NoWhale
8269,NoWhale
8270,RightWhale
8271,NoWhale
8272,RightWhale
8273,RightWhale
8274,NoWhale
8275,NoWhale
8276,NoWhale
8277,NoWhale
8278,NoWhale
8279,NoWhale
8280,RightWhale
8281,RightWhale
8282,NoWhale
8283,RightWhale
8284,NoWhale
8285,RightWhale
8286,RightWhale
8287,NoWhale
8288,RightWhale
8289,NoWhale
8290,RightWhale
8291,NoWhale
8292,NoWhale
8293,NoWhale
8294,RightWhale
8295,RightWhale
8296,RightWhale
8297,RightWhale
8298,NoWhale
8299,RightWhale
8300,RightWhale
8301,RightWhale
8302,NoWhale
8303,NoWhale
8304,NoWhale
8305,NoWhale
8306,RightWhale
8307,RightWhale
8308,NoWhale
8309,NoWhale
8310,NoWhale
8311,RightWhale
8312,NoWhale
8313,NoWhale
8314,RightWhale
8315,NoWhale
8316,RightWhale
8317,NoWhale
8318,RightWhale
8319,NoWhale
8320,RightWhale
8321,RightWhale
8322,NoWhale
8323,RightWhale
8324,NoWhale
8325,NoWhale
8326,RightWhale
8327,RightWhale
8328,NoWhale
8329,NoWhale
8330,RightWhale
8331,NoWhale
8332,RightWhale
8333,NoWhale
8334,NoWhale
8335,NoWhale
8336,RightWhale
8337,NoWhale
8338,RightWhale
8339,NoWhale
8340,RightWhale
8341,RightWhale
8342,RightWhale
8343,RightWhale
8344,NoWhale
8345,NoWhale
8346,RightWhale
8347,NoWhale
8348,NoWhale
8349,NoWhale
8350,NoWhale
8351,NoWhale
8352,RightWhale
8353,RightWhale
8354,RightWhale
8355,NoWhale
8356,RightWhale
8357,NoWhale
8358,RightWhale
8359,NoWhale
8360,NoWhale
8361,RightWhale
8362,NoWhale
8363,RightWhale
8364,NoWhale
8365,NoWhale
8366,NoWhale
8367,RightWhale
8368,RightWhale
8369,NoWhale
8370,NoWhale
8371,NoWhale
8372,RightWhale
8373,RightWhale
8374,NoWhale
8375,NoWhale
8376,RightWhale
8377,NoWhale
8378,RightWhale
8379,RightWhale
8380,NoWhale
8381,RightWhale
8382,RightWhale
8383,NoWhale
8384,RightWhale
8385,NoWhale
8386,NoWhale
8387,RightWhale
8388,RightWhale
8389,RightWhale
8390,NoWhale
8391,NoWhale
8392,RightWhale
8393,RightWhale
8394,RightWhale
8395,NoWhale
8396,RightWhale
8397,RightWhale
8398,RightWhale
8399,RightWhale
8400,RightWhale
8401,RightWhale
8402,RightWhale
8403,RightWhale
8404,NoWhale
8405,RightWhale
8406,NoWhale
8407,RightWhale
8408,NoWhale
8409,NoWhale
8410,RightWhale
8411,NoWhale
8412,NoWhale
8413,RightWhale
8414,RightWhale
8415,RightWhale
8416,NoWhale
8417,NoWhale
8418,NoWhale
8419,RightWhale
8420,RightWhale
8421,RightWhale
8422,RightWhale
8423,NoWhale
8424,NoWhale
8425,NoWhale
8426,RightWhale
8427,NoWhale
8428,NoWhale
8429,RightWhale
8430,NoWhale
8431,RightWhale
8432,RightWhale
8433,RightWhale
8434,NoWhale
8435,NoWhale
8436,NoWhale
8437,RightWhale
8438,RightWhale
8439,NoWhale
8440,RightWhale
8441,RightWhale
8442,NoWhale
8443,NoWhale
8444,RightWhale
8445,RightWhale
8446,RightWhale
8447,RightWhale
8448,NoWhale
8449,RightWhale
8450,NoWhale
8451,RightWhale
8452,NoWhale
8453,RightWhale
8454,RightWhale
8455,NoWhale
8456,RightWhale
8457,RightWhale
8458,RightWhale
8459,NoWhale
8460,RightWhale
8461,RightWhale
8462,RightWhale
8463,NoWhale
8464,RightWhale
8465,RightWhale
8466,RightWhale
8467,RightWhale
8468,NoWhale
8469,NoWhale
8470,RightWhale
8471,RightWhale
8472,NoWhale
8473,RightWhale
8474,RightWhale
8475,NoWhale
8476,RightWhale
8477,NoWhale
8478,NoWhale
8479,NoWhale
8480,RightWhale
8481,RightWhale
8482,RightWhale
8483,RightWhale
8484,RightWhale
8485,RightWhale
8486,RightWhale
8487,RightWhale
8488,NoWhale
8489,RightWhale
8490,NoWhale
8491,NoWhale
8492,RightWhale
8493,NoWhale
8494,NoWhale
8495,NoWhale
8496,RightWhale
8497,NoWhale
8498,NoWhale
8499,NoWhale
8500,RightWhale
8501,NoWhale
8502,RightWhale
8503,RightWhale
8504,RightWhale
8505,NoWhale
8506,RightWhale
8507,RightWhale
8508,RightWhale
8509,NoWhale
8510,RightWhale
8511,NoWhale
8512,RightWhale
8513,RightWhale
8514,RightWhale
8515,NoWhale
8516,NoWhale
8517,NoWhale
8518,NoWhale
8519,RightWhale
8520,RightWhale
8521,NoWhale
8522,RightWhale
8523,NoWhale
8524,RightWhale
8525,RightWhale
8526,NoWhale
8527,RightWhale
8528,RightWhale
8529,RightWhale
8530,NoWhale
8531,NoWhale
8532,NoWhale
8533,NoWhale
8534,NoWhale
8535,NoWhale
8536,NoWhale
8537,RightWhale
8538,NoWhale
8539,NoWhale
8540,NoWhale
8541,RightWhale
8542,NoWhale
8543,RightWhale
8544,RightWhale
8545,RightWhale
8546,RightWhale
8547,NoWhale
8548,RightWhale
8549,RightWhale
8550,NoWhale
8551,NoWhale
8552,RightWhale
8553,RightWhale
8554,NoWhale
8555,NoWhale
8556,RightWhale
8557,RightWhale
8558,RightWhale
8559,NoWhale
8560,NoWhale
8561,NoWhale
8562,NoWhale
8563,RightWhale
8564,RightWhale
8565,NoWhale
8566,NoWhale
8567,NoWhale
8568,RightWhale
8569,NoWhale
8570,NoWhale
8571,RightWhale
8572,NoWhale
8573,RightWhale
8574,NoWhale
8575,NoWhale
8576,RightWhale
8577,RightWhale
8578,NoWhale
8579,NoWhale
8580,RightWhale
8581,NoWhale
8582,RightWhale
8583,RightWhale
8584,RightWhale
8585,RightWhale
8586,RightWhale
8587,NoWhale
8588,RightWhale
8589,NoWhale
8590,NoWhale
8591,RightWhale
8592,NoWhale
8593,RightWhale
8594,NoWhale
8595,RightWhale
8596,NoWhale
8597,NoWhale
8598,RightWhale
8599,NoWhale
8600,RightWhale
8601,RightWhale
8602,RightWhale
8603,RightWhale
8604,NoWhale
8605,RightWhale
8606,RightWhale
8607,NoWhale
8608,NoWhale
8609,RightWhale
8610,RightWhale
8611,NoWhale
8612,RightWhale
8613,RightWhale
8614,RightWhale
8615,RightWhale
8616,RightWhale
8617,RightWhale
8618,NoWhale
8619,NoWhale
8620,NoWhale
8621,RightWhale
8622,NoWhale
8623,RightWhale
8624,NoWhale
8625,NoWhale
8626,NoWhale
8627,RightWhale
8628,NoWhale
8629,NoWhale
8630,RightWhale
8631,NoWhale
8632,NoWhale
8633,NoWhale
8634,NoWhale
8635,RightWhale
8636,NoWhale
8637,RightWhale
8638,NoWhale
8639,RightWhale
8640,RightWhale
8641,NoWhale
8642,RightWhale
8643,RightWhale
8644,RightWhale
8645,NoWhale
8646,RightWhale
8647,RightWhale
8648,RightWhale
8649,NoWhale
8650,NoWhale
8651,RightWhale
8652,RightWhale
8653,RightWhale
8654,NoWhale
8655,RightWhale
8656,NoWhale
8657,NoWhale
8658,RightWhale
8659,RightWhale
8660,NoWhale
8661,RightWhale
8662,NoWhale
8663,RightWhale
8664,NoWhale
8665,NoWhale
8666,NoWhale
8667,RightWhale
8668,NoWhale
8669,NoWhale
8670,NoWhale
8671,NoWhale
8672,RightWhale
8673,NoWhale
8674,RightWhale
8675,RightWhale
8676,NoWhale
8677,NoWhale
8678,RightWhale
8679,NoWhale
8680,RightWhale
8681,NoWhale
8682,RightWhale
8683,NoWhale
8684,NoWhale
8685,NoWhale
8686,NoWhale
8687,RightWhale
8688,NoWhale
8689,RightWhale
8690,RightWhale
8691,RightWhale
8692,NoWhale
8693,RightWhale
8694,RightWhale
8695,RightWhale
8696,NoWhale
8697,NoWhale
8698,NoWhale
8699,NoWhale
8700,RightWhale
8701,NoWhale
8702,RightWhale
8703,NoWhale
8704,NoWhale
8705,NoWhale
8706,RightWhale
8707,NoWhale
8708,RightWhale
8709,RightWhale
8710,NoWhale
8711,NoWhale
8712,NoWhale
8713,NoWhale
8714,RightWhale
8715,RightWhale
8716,NoWhale
8717,NoWhale
8718,RightWhale
8719,RightWhale
8720,RightWhale
8721,RightWhale
8722,NoWhale
8723,RightWhale
8724,RightWhale
8725,NoWhale
8726,RightWhale
8727,NoWhale
8728,RightWhale
8729,NoWhale
8730,NoWhale
8731,RightWhale
8732,RightWhale
8733,RightWhale
8734,NoWhale
8735,RightWhale
8736,NoWhale
8737,NoWhale
8738,NoWhale
8739,RightWhale
8740,RightWhale
8741,NoWhale
8742,NoWhale
8743,NoWhale
8744,NoWhale
8745,RightWhale
8746,NoWhale
8747,RightWhale
8748,NoWhale
8749,NoWhale
8750,RightWhale
8751,NoWhale
8752,RightWhale
8753,RightWhale
8754,NoWhale
8755,RightWhale
8756,RightWhale
8757,NoWhale
8758,RightWhale
8759,NoWhale
8760,NoWhale
8761,RightWhale
8762,RightWhale
8763,RightWhale
8764,RightWhale
8765,NoWhale
8766,NoWhale
8767,RightWhale
8768,NoWhale
8769,RightWhale
8770,RightWhale
8771,RightWhale
8772,NoWhale
8773,NoWhale
8774,NoWhale
8775,RightWhale
8776,RightWhale
8777,RightWhale
8778,RightWhale
8779,RightWhale
8780,NoWhale
8781,RightWhale
8782,RightWhale
8783,NoWhale
8784,NoWhale
8785,NoWhale
8786,NoWhale
8787,RightWhale
8788,NoWhale
8789,NoWhale
8790,NoWhale
8791,RightWhale
8792,RightWhale
8793,RightWhale
8794,NoWhale
8795,NoWhale
8796,NoWhale
8797,RightWhale
8798,NoWhale
8799,NoWhale
8800,NoWhale
8801,NoWhale
8802,RightWhale
8803,NoWhale
8804,RightWhale
8805,NoWhale
8806,NoWhale
8807,RightWhale
8808,NoWhale
8809,RightWhale
8810,RightWhale
8811,RightWhale
8812,RightWhale
8813,NoWhale
8814,NoWhale
8815,RightWhale
8816,NoWhale
8817,NoWhale
8818,RightWhale
8819,NoWhale
8820,NoWhale
8821,NoWhale
8822,RightWhale
8823,NoWhale
8824,NoWhale
8825,RightWhale
8826,RightWhale
8827,RightWhale
8828,RightWhale
8829,RightWhale
8830,NoWhale
8831,RightWhale
8832,NoWhale
8833,RightWhale
8834,RightWhale
8835,NoWhale
8836,NoWhale
8837,NoWhale
8838,RightWhale
8839,NoWhale
8840,RightWhale
8841,NoWhale
8842,RightWhale
8843,RightWhale
8844,NoWhale
8845,NoWhale
8846,NoWhale
8847,RightWhale
8848,RightWhale
8849,NoWhale
8850,NoWhale
8851,NoWhale
8852,RightWhale
8853,NoWhale
8854,NoWhale
8855,NoWhale
8856,NoWhale
8857,RightWhale
8858,RightWhale
8859,RightWhale
8860,NoWhale
8861,NoWhale
8862,NoWhale
8863,NoWhale
8864,RightWhale
8865,RightWhale
8866,NoWhale
8867,RightWhale
8868,RightWhale
8869,NoWhale
8870,RightWhale
8871,NoWhale
8872,RightWhale
8873,NoWhale
8874,NoWhale
8875,RightWhale
8876,NoWhale
8877,RightWhale
8878,NoWhale
8879,RightWhale
8880,NoWhale
8881,RightWhale
8882,RightWhale
8883,RightWhale
8884,NoWhale
8885,RightWhale
8886,NoWhale
8887,NoWhale
8888,RightWhale
8889,NoWhale
8890,RightWhale
8891,RightWhale
8892,NoWhale
8893,NoWhale
8894,RightWhale
8895,NoWhale
8896,RightWhale
8897,RightWhale
8898,RightWhale
8899,RightWhale
8900,NoWhale
8901,NoWhale
8902,RightWhale
8903,RightWhale
8904,RightWhale
8905,NoWhale
8906,NoWhale
8907,NoWhale
8908,NoWhale
8909,NoWhale
8910,NoWhale
8911,NoWhale
8912,NoWhale
8913,NoWhale
8914,RightWhale
8915,NoWhale
8916,RightWhale
8917,NoWhale
8918,NoWhale
8919,RightWhale
8920,RightWhale
8921,NoWhale
8922,RightWhale
8923,RightWhale
8924,RightWhale
8925,RightWhale
8926,RightWhale
8927,NoWhale
8928,RightWhale
8929,NoWhale
8930,NoWhale
8931,RightWhale
8932,NoWhale
8933,NoWhale
8934,NoWhale
8935,RightWhale
8936,RightWhale
8937,RightWhale
8938,RightWhale
8939,RightWhale
8940,RightWhale
8941,NoWhale
8942,NoWhale
8943,NoWhale
8944,RightWhale
8945,RightWhale
8946,NoWhale
8947,NoWhale
8948,RightWhale
8949,NoWhale
8950,NoWhale
8951,RightWhale
8952,NoWhale
8953,NoWhale
8954,NoWhale
8955,RightWhale
8956,NoWhale
8957,RightWhale
8958,NoWhale
8959,NoWhale
8960,NoWhale
8961,NoWhale
8962,NoWhale
8963,NoWhale
8964,RightWhale
8965,RightWhale
8966,NoWhale
8967,RightWhale
8968,RightWhale
8969,RightWhale
8970,NoWhale
8971,RightWhale
8972,RightWhale
8973,RightWhale
8974,RightWhale
8975,NoWhale
8976,RightWhale
8977,NoWhale
8978,RightWhale
8979,NoWhale
8980,NoWhale
8981,NoWhale
8982,NoWhale
8983,NoWhale
8984,NoWhale
8985,NoWhale
8986,RightWhale
8987,NoWhale
8988,NoWhale
8989,NoWhale
8990,NoWhale
8991,NoWhale
8992,NoWhale
8993,NoWhale
8994,NoWhale
8995,RightWhale
8996,RightWhale
8997,RightWhale
8998,RightWhale
8999,RightWhale
9000,RightWhale
9001,NoWhale
9002,NoWhale
9003,NoWhale
9004,NoWhale
9005,NoWhale
9006,NoWhale
9007,NoWhale
9008,NoWhale
9009,RightWhale
9010,RightWhale
9011,NoWhale
9012,RightWhale
9013,NoWhale
9014,RightWhale
9015,RightWhale
9016,NoWhale
9017,RightWhale
9018,RightWhale
9019,RightWhale
9020,RightWhale
9021,NoWhale
9022,RightWhale
9023,NoWhale
9024,RightWhale
9025,NoWhale
9026,RightWhale
9027,NoWhale
9028,NoWhale
9029,RightWhale
9030,NoWhale
9031,NoWhale
9032,RightWhale
9033,NoWhale
9034,NoWhale
9035,NoWhale
9036,RightWhale
9037,RightWhale
9038,NoWhale
9039,RightWhale
9040,RightWhale
9041,NoWhale
9042,NoWhale
9043,RightWhale
9044,NoWhale
9045,RightWhale
9046,NoWhale
9047,NoWhale
9048,NoWhale
9049,RightWhale
9050,RightWhale
9051,RightWhale
9052,NoWhale
9053,NoWhale
9054,RightWhale
9055,RightWhale
9056,NoWhale
9057,RightWhale
9058,NoWhale
9059,RightWhale
9060,NoWhale
9061,RightWhale
9062,NoWhale
9063,RightWhale
9064,RightWhale
9065,NoWhale
9066,NoWhale
9067,RightWhale
9068,RightWhale
9069,NoWhale
9070,RightWhale
9071,RightWhale
9072,RightWhale
9073,RightWhale
9074,RightWhale
9075,RightWhale
9076,NoWhale
9077,RightWhale
9078,NoWhale
9079,NoWhale
9080,RightWhale
9081,NoWhale
9082,NoWhale
9083,NoWhale
9084,NoWhale
9085,RightWhale
9086,NoWhale
9087,RightWhale
9088,RightWhale
9089,RightWhale
9090,RightWhale
9091,NoWhale
9092,NoWhale
9093,NoWhale
9094,RightWhale
9095,RightWhale
9096,RightWhale
9097,NoWhale
9098,NoWhale
9099,NoWhale
9100,RightWhale
9101,NoWhale
9102,NoWhale
9103,NoWhale
9104,NoWhale
9105,RightWhale
9106,RightWhale
9107,RightWhale
9108,RightWhale
9109,NoWhale
9110,NoWhale
9111,NoWhale
9112,RightWhale
9113,RightWhale
9114,NoWhale
9115,NoWhale
9116,NoWhale
9117,RightWhale
9118,RightWhale
9119,NoWhale
9120,RightWhale
9121,RightWhale
9122,RightWhale
9123,RightWhale
9124,NoWhale
9125,NoWhale
9126,RightWhale
9127,NoWhale
9128,RightWhale
9129,NoWhale
9130,NoWhale
9131,NoWhale
9132,RightWhale
9133,RightWhale
9134,RightWhale
9135,NoWhale
9136,NoWhale
9137,RightWhale
9138,NoWhale
9139,NoWhale
9140,RightWhale
9141,RightWhale
9142,NoWhale
9143,RightWhale
9144,NoWhale
9145,RightWhale
9146,RightWhale
9147,RightWhale
9148,NoWhale
9149,RightWhale
9150,RightWhale
9151,RightWhale
9152,NoWhale
9153,RightWhale
9154,RightWhale
9155,RightWhale
9156,RightWhale
9157,NoWhale
9158,RightWhale
9159,NoWhale
9160,RightWhale
9161,NoWhale
9162,NoWhale
9163,RightWhale
9164,RightWhale
9165,RightWhale
9166,NoWhale
9167,NoWhale
9168,NoWhale
9169,NoWhale
9170,RightWhale
9171,RightWhale
9172,RightWhale
9173,NoWhale
9174,NoWhale
9175,NoWhale
9176,RightWhale
9177,RightWhale
9178,RightWhale
9179,RightWhale
9180,NoWhale
9181,RightWhale
9182,RightWhale
9183,NoWhale
9184,NoWhale
9185,NoWhale
9186,NoWhale
9187,NoWhale
9188,RightWhale
9189,RightWhale
9190,RightWhale
9191,NoWhale
9192,NoWhale
9193,RightWhale
9194,NoWhale
9195,RightWhale
9196,RightWhale
9197,RightWhale
9198,NoWhale
9199,RightWhale
9200,NoWhale
9201,NoWhale
9202,RightWhale
9203,NoWhale
9204,RightWhale
9205,RightWhale
9206,NoWhale
9207,NoWhale
9208,RightWhale
9209,NoWhale
9210,NoWhale
9211,RightWhale
9212,NoWhale
9213,NoWhale
9214,NoWhale
9215,RightWhale
9216,RightWhale
9217,RightWhale
9218,NoWhale
9219,RightWhale
9220,RightWhale
9221,NoWhale
9222,RightWhale
9223,RightWhale
9224,NoWhale
9225,NoWhale
9226,NoWhale
9227,RightWhale
9228,RightWhale
9229,NoWhale
9230,NoWhale
9231,RightWhale
9232,RightWhale
9233,RightWhale
9234,NoWhale
9235,RightWhale
9236,NoWhale
9237,NoWhale
9238,RightWhale
9239,NoWhale
9240,NoWhale
9241,NoWhale
9242,RightWhale
9243,NoWhale
9244,RightWhale
9245,RightWhale
9246,NoWhale
9247,NoWhale
9248,RightWhale
9249,NoWhale
9250,NoWhale
9251,RightWhale
9252,NoWhale
9253,NoWhale
9254,NoWhale
9255,RightWhale
9256,NoWhale
9257,RightWhale
9258,NoWhale
9259,RightWhale
9260,RightWhale
9261,RightWhale
9262,NoWhale
9263,RightWhale
9264,NoWhale
9265,RightWhale
9266,NoWhale
9267,RightWhale
9268,NoWhale
9269,NoWhale
9270,RightWhale
9271,NoWhale
9272,RightWhale
9273,NoWhale
9274,NoWhale
9275,NoWhale
9276,RightWhale
9277,NoWhale
9278,RightWhale
9279,RightWhale
9280,RightWhale
9281,RightWhale
9282,RightWhale
9283,RightWhale
9284,RightWhale
9285,NoWhale
9286,RightWhale
9287,RightWhale
9288,NoWhale
9289,NoWhale
9290,NoWhale
9291,RightWhale
9292,RightWhale
9293,RightWhale
9294,NoWhale
9295,RightWhale
9296,NoWhale
9297,RightWhale
9298,NoWhale
9299,RightWhale
9300,NoWhale
9301,RightWhale
9302,RightWhale
9303,RightWhale
9304,NoWhale
9305,NoWhale
9306,RightWhale
9307,RightWhale
9308,NoWhale
9309,NoWhale
9310,RightWhale
9311,NoWhale
9312,NoWhale
9313,NoWhale
9314,NoWhale
9315,NoWhale
9316,RightWhale
9317,NoWhale
9318,NoWhale
9319,NoWhale
9320,RightWhale
9321,NoWhale
9322,RightWhale
9323,RightWhale
9324,NoWhale
9325,NoWhale
9326,RightWhale
9327,RightWhale
9328,NoWhale
9329,NoWhale
9330,NoWhale
9331,NoWhale
9332,RightWhale
9333,RightWhale
9334,NoWhale
9335,NoWhale
9336,NoWhale
9337,NoWhale
9338,RightWhale
9339,NoWhale
9340,RightWhale
9341,RightWhale
9342,RightWhale
9343,NoWhale
9344,RightWhale
9345,RightWhale
9346,NoWhale
9347,RightWhale
9348,NoWhale
9349,RightWhale
9350,RightWhale
9351,NoWhale
9352,RightWhale
9353,NoWhale
9354,NoWhale
9355,NoWhale
9356,RightWhale
9357,RightWhale
9358,NoWhale
9359,RightWhale
9360,NoWhale
9361,NoWhale
9362,NoWhale
9363,NoWhale
9364,NoWhale
9365,RightWhale
9366,NoWhale
9367,RightWhale
9368,RightWhale
9369,RightWhale
9370,RightWhale
9371,NoWhale
9372,RightWhale
9373,NoWhale
9374,NoWhale
9375,RightWhale
9376,RightWhale
9377,RightWhale
9378,RightWhale
9379,NoWhale
9380,RightWhale
9381,NoWhale
9382,RightWhale
9383,RightWhale
9384,NoWhale
9385,NoWhale
9386,RightWhale
9387,RightWhale
9388,NoWhale
9389,RightWhale
9390,NoWhale
9391,RightWhale
9392,NoWhale
9393,NoWhale
9394,RightWhale
9395,RightWhale
9396,RightWhale
9397,NoWhale
9398,RightWhale
9399,NoWhale
9400,RightWhale
9401,NoWhale
9402,NoWhale
9403,RightWhale
9404,RightWhale
9405,NoWhale
9406,RightWhale
9407,RightWhale
9408,NoWhale
9409,NoWhale
9410,NoWhale
9411,NoWhale
9412,RightWhale
9413,RightWhale
9414,NoWhale
9415,NoWhale
9416,RightWhale
9417,NoWhale
9418,NoWhale
9419,RightWhale
9420,RightWhale
9421,NoWhale
9422,RightWhale
9423,NoWhale
9424,NoWhale
9425,NoWhale
9426,RightWhale
9427,RightWhale
9428,NoWhale
9429,NoWhale
9430,RightWhale
9431,RightWhale
9432,NoWhale
9433,RightWhale
9434,RightWhale
9435,NoWhale
9436,RightWhale
9437,RightWhale
9438,NoWhale
9439,RightWhale
